channelId,videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Aku yg norak apa ya..kok masih gak habis pikir sama anak laki jaman sekarang yg doyan bgt joget kek gini 😅,Aku yg norak apa ya..kok masih gak habis pikir sama anak laki jaman sekarang yg doyan bgt joget kek gini 😅,@RPG21,https://yt3.ggpht.com/Ec80l03Vch22zM8rnZ4ExWxrxEFoig3PwK1yjtUs29BIVHXqdA5Lypyv-FZPULkRGI7_z6zYOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@RPG21,{'value': 'UC7R-I4DLW3lz4xWI4QvsIcg'},True,none,0,2023-05-30T11:11:59Z,2023-05-30T11:11:59Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Beraksi lagi dia,Beraksi lagi dia,@Sya_hi10,https://yt3.ggpht.com/S8nSkzSt0y5iN4igk9YxTFDBb_wS1Y6iJi-d25XstNhDs_7in946hEacc3dtfumoaBpHtth7Uag=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Sya_hi10,{'value': 'UCvNYdmTyD0W1k7cYEBN32KQ'},True,none,1,2023-05-30T04:42:52Z,2023-05-30T04:42:52Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,awas hati2 lagi asyik joget HP ada ngembat 😁,awas hati2 lagi asyik joget HP ada ngembat 😁,@kikisaprudin5593,https://yt3.ggpht.com/0xqNXRjr0rXZbW6jw9BxM4JKiRJyMQHbqg04ognCIz5zlJv06uYLnXXv77T5ZSIURSHBHmZdsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kikisaprudin5593,{'value': 'UC_VcGRW11zuK78R70MrMOHw'},True,none,0,2023-05-29T23:55:04Z,2023-05-29T23:55:04Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Sabi kali kak kalau mampir di warung nasi uduk cak anto 1 samping bank mandiri ugm di jamin nagih,Sabi kali kak kalau mampir di warung nasi uduk cak anto 1 samping bank mandiri ugm di jamin nagih,@nafidatunazizah9266,https://yt3.ggpht.com/ytc/AIdro_k7WpivfZQjDOdmtvoFb2e_sUeb_Jq_pOtX_uAzcBY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nafidatunazizah9266,{'value': 'UCLxyeVbenbcpeQj-2vQJenA'},True,none,0,2023-05-29T18:18:49Z,2023-05-29T18:18:49Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,malioboro..yogya mmg istimewa dan diahayu mmg cantik....,malioboro..yogya mmg istimewa dan diahayu mmg cantik....,@sricicimulyani7788,https://yt3.ggpht.com/ytc/AIdro_lmuSzWXWoRRb5BUWZpzLK8aVPO6p6tXzxtn4rQzco=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sricicimulyani7788,{'value': 'UCN_AwINi-61pD2scvGjpP3g'},True,none,2,2023-05-29T14:04:49Z,2023-05-29T14:04:49Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Aassssseeeeeek...❤,Aassssseeeeeek...❤,@DikyFuad,https://yt3.ggpht.com/r-Y1FKb2S2y1mj6Fxk_AG83F_CpIOC1zwi1MHqkZGGvss_gBv0DEbzUtTKNey1BEoMlQVV-n=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@DikyFuad,{'value': 'UC_8Kd6BOUXpg2Mkr_D7dTMw'},True,none,0,2023-05-28T22:50:09Z,2023-05-28T22:50:09Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Lagu nya best amat... Judul nya apa yeeeee,Lagu nya best amat... Judul nya apa yeeeee,@roseramli3449,https://yt3.ggpht.com/ytc/AIdro_lGi2F7nfsurOV-nYRQ-TXbLYEYsWCFj0ubqA2KTsg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@roseramli3449,{'value': 'UCtUM9KYq0_DMoJ5x9UDTnOw'},True,none,0,2023-05-28T15:28:47Z,2023-05-28T15:28:47Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Q semalem di malioboro. Ini sebelah mananya,Q semalem di malioboro. Ini sebelah mananya,@untungsubagyo000,https://yt3.ggpht.com/ho2CVELzkCEgetjWwB1e0olsWLwSvASkaC8pqdeRgXtKQUGOaqSv6ROKvWX-Znkv1R_fJh8q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@untungsubagyo000,{'value': 'UCFx1_q0RnbRVv3Fis53uvZA'},True,none,0,2023-05-28T12:12:23Z,2023-05-28T12:12:23Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Anjirr fokus gw ke anak2 muda yang ditengah langsung kabur😂,Anjirr fokus gw ke anak2 muda yang ditengah langsung kabur😂,@theourafamily2433,https://yt3.ggpht.com/7EpcQlPZQZAxSHoR3zNuwz6taNjuTmkN3u4uPlvEq6tOuOOzmgs1_teIZXD4Ipz9Gd22s11Xaw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@theourafamily2433,{'value': 'UCkkeKQQr3xPi_xLq33R7mJQ'},True,none,0,2023-05-28T07:27:04Z,2023-05-28T07:27:04Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Manap👍👍👍👍👍👏👏👏👏👏🌹🌹🌹🌹🌹🤝,Manap👍👍👍👍👍👏👏👏👏👏🌹🌹🌹🌹🌹🤝,@yusup-wp6fr,https://yt3.ggpht.com/ytc/AIdro_lwnn1TI-7gG_2H7YnkE1L6a8QPuwEMk_uB8-Z5hcVyTtcqKlSjKy5VnQ3yuYhc2UG17Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@yusup-wp6fr,{'value': 'UCrmDOS5S4HZ8_p2Ers64jeA'},True,none,1,2023-05-27T16:01:00Z,2023-05-27T16:01:00Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,🤣🤣🤣🤣,🤣🤣🤣🤣,@donglemimagelang4154,https://yt3.ggpht.com/ytc/AIdro_k65DZsAHQBUnAuOxSZT7r9fAk4iy8_eNYr_aT6LrBfoCwrcS85Lh9VOPaGRI17GotdtA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@donglemimagelang4154,{'value': 'UCrDqlhEleKEV3z_MTtMapQg'},True,none,1,2023-05-27T15:10:27Z,2023-05-27T15:10:27Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Keren❤,Keren❤,@falisha7099,https://yt3.ggpht.com/1MDwNfA8l2HrHMD3nJk79loY8Tj8Oni8Renmo5BpghC1ccihAgvpj3KzapFsOxJl61-gxWBuDA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@falisha7099,{'value': 'UCpiBuJeiaSKTu5vcxkTjGEA'},True,none,0,2023-05-27T14:37:06Z,2023-05-27T14:37:06Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Syahdunya ❤❤❤,Syahdunya ❤❤❤,@Maduputra,https://yt3.ggpht.com/ylVYIS4d5v9Y951yNZ9u4yak9SzNFQ8SxSn8Wd0zdACk3_ftHIkPCxgBnPQYnWoqbdA6CztqXw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Maduputra,{'value': 'UCSw-k0tzwgPOe43YMvJQDIg'},True,none,1,2023-05-27T14:24:45Z,2023-05-27T14:24:45Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Jogednya gayanya sama semua 😂😅,Jogednya gayanya sama semua 😂😅,@adhi_brochannel8907,https://yt3.ggpht.com/ytc/AIdro_n2udBzeYBteVO94AOvACDKqyHN4sBTqV2YenVzO3Y2Ic5h7sd9c1UhQi-g7V9kvb_L3A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@adhi_brochannel8907,{'value': 'UCqufM1yOYG4R0VoEOa0v7yA'},True,none,0,2023-05-26T15:24:19Z,2023-05-26T15:24:19Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Wasikkkkkkk wasikkkkkkk atur damai mawon sing penting bahagia selalu jgn lupa madank 😂😂😂boskku,Wasikkkkkkk wasikkkkkkk atur damai mawon sing penting bahagia selalu jgn lupa madank 😂😂😂boskku,@gombaya897,https://yt3.ggpht.com/m8eNlHA93XY9fbgBAdC2KXUg2Ka1yaTfm1ZedUvGKZurDdjTNd4bI8DFpa-_eL3gsM4wB-0-cw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gombaya897,{'value': 'UCUVAtzuBnOvsR_Df8Nwu8Hw'},True,none,0,2023-05-26T12:40:29Z,2023-05-26T12:40:29Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,aku udah selesai kak ke Malioboro nya pas piknik keluarga kak,aku udah selesai kak ke Malioboro nya pas piknik keluarga kak,@Windyarti567-wv1yc,https://yt3.ggpht.com/ytc/AIdro_kz3lQ9Hqs6oAEsOL6PXqKBaGQAfhnhuZ4AM0OQgQz89_f1bm0WwWRi6kOnIQ-se2plZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Windyarti567-wv1yc,{'value': 'UC4MWpWZR54q3vcinSch5xzA'},True,none,2,2023-05-26T12:19:34Z,2023-05-26T12:19:34Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,👍,👍,@cannelelang4512,https://yt3.ggpht.com/hBwIf1VPJQk3OkQA6Ln_Hg3fB0QV4vG1TWg4eZ6YHX4Qh8Pf0CMZTSai-2M0JOGTEW3zxzAB=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@cannelelang4512,{'value': 'UCaIMci1ylS25XM-OW7Eyccw'},True,none,0,2023-05-26T12:15:21Z,2023-05-26T12:15:21Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,nek kene gor seneng lagune Karo kendange tok,nek kene gor seneng lagune Karo kendange tok,@bayuajijulianyo4250,https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bayuajijulianyo4250,{'value': 'UCm9ZgjqrqrLrWhrtY8ZaY6g'},True,none,0,2023-05-26T08:53:11Z,2023-05-26T08:53:11Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,keren,keren,@primasofyana1546,https://yt3.ggpht.com/ytc/AIdro_nqY349uGO8-guoFU7VjV4Mgo5MDiBoJttejLdIAMwZTIDAbvfUFR0GStlO18CBzTCYGg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@primasofyana1546,{'value': 'UC-LxQZXWAWkMoy61cy96UJw'},True,none,0,2023-05-26T01:37:36Z,2023-05-26T01:37:36Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,aw mu 😍,aw mu 😍,@junilevian6462,https://yt3.ggpht.com/ytc/AIdro_lOLm-ghLUyNeR63dHQLSJT7oFA7-F0BvqAJOjYEsiDZh4OjaFpfbdHReaGhCF6aq9AXw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@junilevian6462,{'value': 'UCod-m-s-TKR4ELEoLAnn9UA'},True,none,1,2023-05-25T15:36:27Z,2023-05-25T15:36:27Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,"Sholawat<br><br><a href=""https://www.youtube.com/watch?v=lsMWRqLTNKg"">https://youtu.be/lsMWRqLTNKg</a>","Sholawat

https://youtu.be/lsMWRqLTNKg",@bilalbils1982,https://yt3.ggpht.com/U__BKDS2crFQ1fjavoUi4511-VtZgzBzy2cyhDAobc5yte8qrMkf3yodxZopTwhE3f49NvKZpE8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bilalbils1982,{'value': 'UCEiA_M2JgUKJDGpUdV5OqDQ'},True,none,1,2023-05-24T09:32:17Z,2023-05-24T09:32:17Z,
UCtzmp_fZECtymEqRBIupM-w,,BilalBils,BilalBils,@khairilana345,https://yt3.ggpht.com/ytc/AIdro_lm0T0SScBY64pUy2EtXjXtj9wv2SDyPcZCqiNKiKs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@khairilana345,{'value': 'UCBgPy-ARiNUyIHvjJwceI8g'},True,none,1,2023-06-06T03:48:13Z,2023-06-06T03:48:13Z,UgzFwq9FdGMF2pQKgwF4AaABAg
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,kpan2 ke malioboro sama2 temen2 nikmati mlm djogja.mngenang masa masa muda lagi😊😊😁😁😁,kpan2 ke malioboro sama2 temen2 nikmati mlm djogja.mngenang masa masa muda lagi😊😊😁😁😁,@user-Angga.wibu88,https://yt3.ggpht.com/NXKEx8GctxKV2xJIdJ2DvlIokeiZBuI3RcSiAkoIHCkZfEQG5Q3tk9vOr3M5XiyKzuNH4DbcaQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-Angga.wibu88,{'value': 'UC0LyU8ch8UhnMIlvn_FkCXw'},True,none,2,2023-05-23T14:31:54Z,2023-05-23T14:31:54Z,
UCtzmp_fZECtymEqRBIupM-w,,Ajak aku dong ke kota jokja,Ajak aku dong ke kota jokja,@keyshaputri3147,https://yt3.ggpht.com/Qtm7CwWDN0a37X13tbjjBf0wxQ-ubmmrtGCld3SVs7dWCgTvMvlDxXx9gqs19DAhglUKWZdg9Ec=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@keyshaputri3147,{'value': 'UCc-1uF29BYEcKbly8YLQB3g'},True,none,1,2023-06-10T14:05:13Z,2023-06-10T14:05:13Z,UgyxXEcV6LpwIYTCEdN4AaABAg
UCtzmp_fZECtymEqRBIupM-w,,"Aku suka bet musik, a","Aku suka bet musik, a",@keyshaputri3147,https://yt3.ggpht.com/Qtm7CwWDN0a37X13tbjjBf0wxQ-ubmmrtGCld3SVs7dWCgTvMvlDxXx9gqs19DAhglUKWZdg9Ec=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@keyshaputri3147,{'value': 'UCc-1uF29BYEcKbly8YLQB3g'},True,none,1,2023-06-10T14:06:25Z,2023-06-10T14:06:25Z,UgyxXEcV6LpwIYTCEdN4AaABAg
UCtzmp_fZECtymEqRBIupM-w,,kpan2 brody,kpan2 brody,@user-Angga.wibu88,https://yt3.ggpht.com/NXKEx8GctxKV2xJIdJ2DvlIokeiZBuI3RcSiAkoIHCkZfEQG5Q3tk9vOr3M5XiyKzuNH4DbcaQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@user-Angga.wibu88,{'value': 'UC0LyU8ch8UhnMIlvn_FkCXw'},True,none,0,2023-06-11T13:52:48Z,2023-06-11T13:52:48Z,UgyxXEcV6LpwIYTCEdN4AaABAg
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Tutor tulang lunak 😅,Tutor tulang lunak 😅,@esagarage9760,https://yt3.ggpht.com/8S_VzuvPsc8vGthud6T9985SVJW8t6lKq-sdyjPh470XEDHeGvY90e__Cv-lnUruHcKd_rsY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@esagarage9760,{'value': 'UCqYBvM12-U3U-W7oOJBfLpQ'},True,none,1,2023-05-23T09:57:11Z,2023-05-23T09:57:11Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,💖💖💖💖💖,💖💖💖💖💖,@auravivi9807,https://yt3.ggpht.com/d_JBFTK9W_mTjieJTymnr0j2vkqNh-TlhGbOuznR2aR6ay3Rs7OHjGMgW8-G_5AMMsWmL5SjFw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@auravivi9807,{'value': 'UCYoz0djjvk1kIY-z3w2TlfQ'},True,none,1,2023-05-23T08:30:59Z,2023-05-23T08:30:59Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Saya kelahiran kota jogjakarta  pondoharjo sleman.semakin rapih Malioboro sdh tdk semrawut LG,Saya kelahiran kota jogjakarta  pondoharjo sleman.semakin rapih Malioboro sdh tdk semrawut LG,@muhammadrio4858,https://yt3.ggpht.com/ytc/AIdro_lkd0rxDNf5fMK_UoPYRhOsgwNtwY9ZOs1KY-dpA5QhVhAqxMEwBKhHbjPdHHUvhecsUw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@muhammadrio4858,{'value': 'UCDoCY5IZdFz1AJfmtoTSO8A'},True,none,4,2023-05-23T03:00:27Z,2023-05-23T03:00:27Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Aq di sleman jombor..ada tes tanah tuk tol layang solo-yogya..sibuk bgt jadi blm jln2kemana2,Aq di sleman jombor..ada tes tanah tuk tol layang solo-yogya..sibuk bgt jadi blm jln2kemana2,@ranggaleo2174,https://yt3.ggpht.com/ytc/AIdro_nBiBza47xrVI22HQqbI5vVMSjOKCrypMV0wpODLhDTVe4Nl2G7EKpFmagMA2FW4bucAg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ranggaleo2174,{'value': 'UCy4gRg2to8cfe56xzb14rMg'},True,none,2,2023-05-22T22:17:07Z,2023-05-22T22:17:07Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Ajarin dong kita nari kayak gitu,Ajarin dong kita nari kayak gitu,@TubiTube845,https://yt3.ggpht.com/v_oE5uCmXuN3Fv_L1jJI4MrGHPfsNtFfaynSaOraxPDIuld-RPuK2WAPqJWKX-VKa_PbaY7l_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TubiTube845,{'value': 'UCcbL0IdBsx7gBRfukYbQ2zg'},True,none,1,2023-05-22T10:28:08Z,2023-05-22T10:28:08Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Bosen..itu mulu jogetanny..,Bosen..itu mulu jogetanny..,@arisamudra8812,https://yt3.ggpht.com/ytc/AIdro_njMp9P5pDrqRaj4oHRodXslSma01EB2tIA4mBbGR7rDJoi92M1smujcI3N84wSKYdkGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@arisamudra8812,{'value': 'UCbE6iRVJkWteJ6ASWSbjGlQ'},True,none,1,2023-05-22T09:51:50Z,2023-05-22T09:51:50Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Kalo gni kok sepi aq dua minggu yg lalu pas mlm minggu ksna rame bgt 😝,Kalo gni kok sepi aq dua minggu yg lalu pas mlm minggu ksna rame bgt 😝,@diananggraeni2234,https://yt3.ggpht.com/ytc/AIdro_m0tOTEYPslQ48Ol-lhFAg81dyFanJtq61YUgyN80_IGA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@diananggraeni2234,{'value': 'UCPeiNuatFeEDOFp1uQsoTsw'},True,none,1,2023-05-22T03:17:31Z,2023-05-22T03:17:31Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,nanti kalo ke malioboro... pengen bgt bs ketemu kalian...,nanti kalo ke malioboro... pengen bgt bs ketemu kalian...,@sithaitsme3535,https://yt3.ggpht.com/ytc/AIdro_m0ahlf8V6m-nNi5kDp_37qjeZJORFRHdP8QIF4K7XGZQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sithaitsme3535,{'value': 'UCNZNPBc7jiaidBlVuRruPrg'},True,none,1,2023-05-22T00:59:32Z,2023-05-22T00:59:32Z,
UCtzmp_fZECtymEqRBIupM-w,,Dhubax,Dhubax,@ppsabsda,https://yt3.ggpht.com/pi86jd3RhnQPvFfUEiSa7wDH1-aZutgoO8t8496tiLmSl3dnPmQw4pRkG0OcHXzjX-N-_cxLmg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ppsabsda,{'value': 'UCLuwdn-76sYtPWQfvf0wAJg'},True,none,0,2023-06-22T15:21:20Z,2023-06-22T15:21:20Z,Ugx6qDQZEEESwztcRCR4AaABAg
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,ngajegang na lebar teuing,ngajegang na lebar teuing,@pandudiandra5567,https://yt3.ggpht.com/ytc/AIdro_kPnWgPdaEneGRS_lHThnRi4WowEiydFJHvz_TIJ-uZt0uKxLt_qjIlJRs-UBamd5r2HA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@pandudiandra5567,{'value': 'UC8L39iBYfOP54oP3JNocFjA'},True,none,1,2023-05-21T23:49:23Z,2023-05-21T23:49:23Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Udah pernah,Udah pernah,@JoProjo-yu3qe,https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JoProjo-yu3qe,{'value': 'UCMjfkJNFAJSE5KC3OlDBMxg'},True,none,1,2023-05-21T13:23:14Z,2023-05-21T13:23:14Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Udah pernah,Udah pernah,@JoProjo-yu3qe,https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JoProjo-yu3qe,{'value': 'UCMjfkJNFAJSE5KC3OlDBMxg'},True,none,0,2023-05-21T13:23:10Z,2023-05-21T13:23:10Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Sifa,Sifa,@satari1766,https://yt3.ggpht.com/nFEM77Y94Kncja1dFBcahwt33lMs-0nhuu4_Zt7_3TG-JZNBavL3io1DDSsMX_2_0WJqgvST=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@satari1766,{'value': 'UCqvN1eTSE33UDWgcCx3nQXQ'},True,none,3,2023-05-21T07:00:31Z,2023-05-21T07:00:31Z,
UCtzmp_fZECtymEqRBIupM-w,,Orin,Orin,@satari1766,https://yt3.ggpht.com/nFEM77Y94Kncja1dFBcahwt33lMs-0nhuu4_Zt7_3TG-JZNBavL3io1DDSsMX_2_0WJqgvST=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@satari1766,{'value': 'UCqvN1eTSE33UDWgcCx3nQXQ'},True,none,2,2023-05-21T07:00:51Z,2023-05-21T07:00:51Z,Ugw-TnodgS0ROt7ZONZ4AaABAg
UCtzmp_fZECtymEqRBIupM-w,,Terjemahkankebahasalndonesia,Terjemahkankebahasalndonesia,@khairilana345,https://yt3.ggpht.com/ytc/AIdro_lm0T0SScBY64pUy2EtXjXtj9wv2SDyPcZCqiNKiKs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@khairilana345,{'value': 'UCBgPy-ARiNUyIHvjJwceI8g'},True,none,1,2023-06-05T23:17:08Z,2023-06-05T23:17:08Z,Ugw-TnodgS0ROt7ZONZ4AaABAg
UCtzmp_fZECtymEqRBIupM-w,,BaLasan❤❤❤❤❤❤❤❤yu❤❤❤❤😂,BaLasan❤❤❤❤❤❤❤❤yu❤❤❤❤😂,@khairilana345,https://yt3.ggpht.com/ytc/AIdro_lm0T0SScBY64pUy2EtXjXtj9wv2SDyPcZCqiNKiKs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@khairilana345,{'value': 'UCBgPy-ARiNUyIHvjJwceI8g'},True,none,1,2023-06-05T23:17:53Z,2023-06-05T23:17:53Z,Ugw-TnodgS0ROt7ZONZ4AaABAg
UCtzmp_fZECtymEqRBIupM-w,,Terjamahkankebahasalndonesia,Terjamahkankebahasalndonesia,@khairilana345,https://yt3.ggpht.com/ytc/AIdro_lm0T0SScBY64pUy2EtXjXtj9wv2SDyPcZCqiNKiKs=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@khairilana345,{'value': 'UCBgPy-ARiNUyIHvjJwceI8g'},True,none,1,2023-06-05T23:19:19Z,2023-06-05T23:19:19Z,Ugw-TnodgS0ROt7ZONZ4AaABAg
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,kapan main kr purworejo kk semua😊,kapan main kr purworejo kk semua😊,@samsungkutoarjo5629,https://yt3.ggpht.com/ytc/AIdro_ntBfMGVSoojwYA-R-TV4mN4w8hMrZjqTlSEtxQVxLiEPY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@samsungkutoarjo5629,{'value': 'UC0KNEnIWYrKp1DnEybh9PtA'},True,none,1,2023-05-20T22:44:05Z,2023-05-20T22:44:05Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,terong ungu,terong ungu,@berdekatan_family,https://yt3.ggpht.com/BptbfFE4MKTEdK1f2Mn9fBG0gmXL1QjAmELcX_kt_tzQYomDy9U_A6wp-fJ9xXF4tfr4RVuYew=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@berdekatan_family,{'value': 'UCw4CwTIq9flPkQcnyphU2Jw'},True,none,0,2023-05-20T18:22:15Z,2023-05-20T18:22:15Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,saya suka banget liat dress yg seperti ini..cantik..,saya suka banget liat dress yg seperti ini..cantik..,@TuanRizal-zi9wt,https://yt3.ggpht.com/ytc/AIdro_mglSGNWk20-HpB6wp4hDTlkjSknX7Mob79E28e-oGndr22p_2wSbntTBphlxeuIcZhlA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@TuanRizal-zi9wt,{'value': 'UCs8lGljfekfuBN4W1KaKZ8g'},True,none,1,2023-05-20T13:56:27Z,2023-05-20T13:56:27Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Si cewek bodynya sexy bet yaa,Si cewek bodynya sexy bet yaa,@koleksimemory820,https://yt3.ggpht.com/ytc/AIdro_krpBfXBg3j2pzZcGPJPVeMK9EWLt5FFubS_rWMJYUZDQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@koleksimemory820,{'value': 'UCmkqudyf5e9v3F_DoMasM6Q'},True,none,1,2023-05-20T12:55:50Z,2023-05-20T12:55:50Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Aku pernah kesitu sama mba indah mba dea naik mobil liat kk pas di malioboro 😊,Aku pernah kesitu sama mba indah mba dea naik mobil liat kk pas di malioboro 😊,@ciptahadisunaryo1306,https://yt3.ggpht.com/aaLE4AgvUtYf-62xw3R6IjYnOd3Ld8UsrapVHujFvx5TXu6LwH4uGj3fyhVK9DYppqYpALYacQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ciptahadisunaryo1306,{'value': 'UCqGEYU5biYhEPkjHSe1wGuA'},True,none,2,2023-05-20T08:27:43Z,2023-05-20T08:27:43Z,
UCtzmp_fZECtymEqRBIupM-w,I8hSL-t4G9s,Aku suka main di sana soalnya indah 2 hari 1×,Aku suka main di sana soalnya indah 2 hari 1×,@ekomaryanto7360,https://yt3.ggpht.com/uQ0ZglodpyxKISb33w-I_IBbHipCAOJOqXL0j66oZFD5hQ9WTddXb4ltVG-poizJfHhtc1HTDw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ekomaryanto7360,{'value': 'UChohP0rsFrUyx5TQZLIv-Hg'},True,none,2,2023-05-19T23:25:59Z,2023-05-19T23:25:59Z,
